Price,Validity,Description,Tags,Circle,Time,Price2,Days2,Tag1,Tag2,clean_price_per_day
Rs. 429,81 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SMS/day will be applicable in home and national roaming including MTNL,Rajasthan BSNL Validity,Punjab,2021-Q1,429.0,81,Rajasthan,BSNL Validity,5.296296296
Rs. 199,30 days,For Validity Extension / Plan Migration customers only -- Unlimited Local/STD/Roaming calls + Unlimited Data( Speed restricted to 80 kbps after 2GB/day) + 100 SMS/day to Any N/w Including while Roaming in Mumbai and New Delhi -- Applicable only for PV_199,Rajasthan BSNL Validity,Punjab,2021-Q1,199.0,30,Rajasthan,BSNL Validity,6.633333333
Rs. 118,26 days,"2G/3G Data: 500 MB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Free PRBT -- (including Mumbai and Delhi)",UP East BSNL STD,Punjab,2021-Q1,118.0,26,UP,East BSNL STD,4.538461538
Rs. 57,30 days,STV for Activation/extension of pre-paid International roaming.,Tamil Nadu BSNL Other,Punjab,2021-Q1,57.0,30,Tamil,Nadu BSNL Other,1.9
Rs. 153,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,Rajasthan BSNL Validity,Punjab,2021-Q1,153.0,90,Rajasthan,BSNL Validity,1.7
Rs. 48,28 days,2G/3G/4G Data: 3 GB -- Service Validity 28days.,Kerala Vodafone 4G Data,Punjab,2021-Q1,48.0,28,Kerala,Vodafone 4G Data,1.714285714
Rs. 78,89 days,Callertunes with unlimited song change at rs -- 78 for 89 days,Delhi NCR Vodafone Other,Punjab,2021-Q1,78.0,89,Delhi,NCR Vodafone Other,0.876404494
Rs. 1499,365 days,Now get Truly Unlimited Local/National Calls to all Networks +24GB Data+3600SMS -- Validity: 365 Days,Bihar Jharkhand Idea Plan,Punjab,2021-Q1,1499.0,365,Bihar,Jharkhand Idea Plan,4.106849315
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited data(speed restricted to 40 kbps after 2GB/day.100 SMS/day is including MTNL area Mumbai an,Tamil Nadu BSNL Validity,Punjab,2021-Q1,666.0,120,Tamil,Nadu BSNL Validity,5.55
Rs. 485,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited Data with speed restricted to 40 Kbps after 1.5GB Data/day .100 SMS/day to Any N/w Includin,Tamil Nadu BSNL Validity,Punjab,2021-Q1,485.0,90,Tamil,Nadu BSNL Validity,5.388888889
Rs. 429,81 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SMS/day will be applicable in home and national roaming including MTNL,Tamil Nadu BSNL Validity,Punjab,2021-Q1,429.0,81,Tamil,Nadu BSNL Validity,5.296296296
Rs. 199,30 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls(Local/STD) any-net in Home LSA and national roaming including MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 80Kbps after 2GB/day + 100 SMS/day to Any,Tamil Nadu BSNL Validity,Punjab,2021-Q1,199.0,30,Tamil,Nadu BSNL Validity,6.633333333
Rs. 41,30 days,Canada -- Singapore -- China -- USA,Rajasthan BSNL ISD,Punjab,2021-Q1,41.0,30,Rajasthan,BSNL ISD,1.366666667
Rs. 153,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,Tamil Nadu BSNL Validity,Punjab,2021-Q1,153.0,90,Tamil,Nadu BSNL Validity,1.7
Rs. 118,26 days,"2G/3G Data: 500 MB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls (250 Min/Day): 6500 minutes -- SMS: 100 SMS / Day -- Free PRBT -- (including MTNL network in Mumbai and Delhi)",Tamil Nadu BSNL Validity,Punjab,2021-Q1,118.0,26,Tamil,Nadu BSNL Validity,4.538461538
Rs. 499,90 days,"2G/3G Data: 1 GB / Day -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Free PRBT -- + Zing.(including Delhi and Mumbai)",BSNL Local,Rajasthan,2021-Q1,499.0,90,BSNL,Local,5.544444444
Rs. 110,N.A.,Talktime: Rs.110.0 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Full Talktime,Rajasthan,2021-Q1,110.0,N.A.,BSNL,Full Talktime,
Rs. 33,30 days,Local & STD Calls @ 0.01/2 seconds,BSNL Local,Rajasthan,2021-Q1,33.0,30,BSNL,Local,1.1
Rs. 41,30 days,ISD SMS @ Rs.3.0/sms -- Canada @ Rs.1.49/min -- Singapore @ Rs.1.49/min -- China @ Rs.1.49/min -- USA @ Rs.1.49/min,BSNL SMS,Rajasthan,2021-Q1,41.0,30,BSNL,SMS,1.366666667
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice Calls to any n/w (Including Delhi and Mumbai) + Free DATA (2GB/Day FUP) + 100sms/day -- Applicable only for Plan Voucher 666.,BSNL Validity,Rajasthan,2021-Q1,666.0,120,BSNL,Validity,5.55
Rs. 550,N.A.,Talktime: Rs.550.0 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Validity,Rajasthan,2021-Q1,550.0,N.A.,BSNL,Validity,
Rs. 429,81 days,"3G Data: 1 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- EROS NOW Entertainment services.(including MTNL network roaming area of Delhi and Mumbai) .",BSNL Validity,Rajasthan,2021-Q1,429.0,81,BSNL,Validity,5.296296296
Rs. 153,28 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,BSNL Validity,Rajasthan,2021-Q1,153.0,28,BSNL,Validity,5.464285714
Rs. 99,22 days,"Local, STD & Roaming Calls (including Delhi and Mumbai): Unlimited -- Free PRBT",BSNL Validity,Rajasthan,2021-Q1,99.0,22,BSNL,Validity,4.5
Rs. 97,18 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Lokdhum content(including Mumbai and Delhi).",BSNL Validity,Rajasthan,2021-Q1,97.0,18,BSNL,Validity,5.388888889
Rs. 75,60 days,For Validity Extension / Plan Migration customers only -- 100 Min FREE Calls to any net even in roaming + 2GB Data for 60 days.100 Min FREE Calls to any net even in roaming + 2GB Data for 60 days -- Applicable only for Perminute _75.,BSNL Validity,Rajasthan,2021-Q1,75.0,60,BSNL,Validity,1.25
Rs. 49,28 days,2G/3G Data: 200 MB / Day -- All BSNL to BSNL Calls: Unlimited -- All BSNL to Other Calls @ 1.0 p/sec -- SMS @ Rs.0.05/sms -- Talktime: Rs.40.0,BSNL Validity,Rajasthan,2021-Q1,49.0,28,BSNL,Validity,1.75
Rs. 36,15 days,For Validity Extension / Plan Migration customers only -- Talk Value Rs.36 + BSNL Calls FREE (250Min/Day) + Other Calls @ 1P/Sec + DATA 200MB/Day + SMS @5p. -- Applicable only for Per Sec 36.,BSNL Validity,Rajasthan,2021-Q1,36.0,15,BSNL,Validity,2.4
Rs. 101,45 days,For Validity Extension / Plan Migration customers only -- Dedicated Balance Rs.101 + BSNL Calls FREE + Other Calls @ 1P/Sec + SMS@5P for 45days + 5GB DTATA for 30days -- Applicable only for PV_101.,BSNL Roaming,Rajasthan,2021-Q1,101.0,45,BSNL,Roaming,2.244444444
Rs. 28,30 days,ISD SMS @ Rs.3.0/sms -- Bangladesh @ Rs.2.49/min -- Malaysia @ Rs.2.49/min -- Hong kong @ Rs.2.49/min,BSNL ISD,Rajasthan,2021-Q1,28.0,30,BSNL,ISD,0.933333333
Rs. 23,30 days,ISD SMS @ Rs.3.0/sms -- Bahrain @ Rs.6.49/min,BSNL ISD,Rajasthan,2021-Q1,23.0,30,BSNL,ISD,0.766666667
Rs. 1099,84 days,"2G/3G Data: Unlimited -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Voucher Benefit not available in MTNL area -- Caller Tunes",BSNL STD,Rajasthan,2021-Q1,1099.0,84,BSNL,STD,13.083333333
Rs. 299,60 days,"2G/3G Data: 1 GB / Day -- Unlimited Data Pack -- All BSNL to BSNL Mobile calls: Unlimited -- All BSNL to Other Mobile calls: 500 minutes -- Post FUP, Speeds are throttled",BSNL STD,Rajasthan,2021-Q1,299.0,60,BSNL,STD,4.983333333
Rs. 24,30 days,ISD SMS @ Rs.3.0/sms -- Nepal @ Rs.8.5/min,BSNL STD,Rajasthan,2021-Q1,24.0,30,BSNL,STD,0.8
Rs. 19,30 days,Local & STD Calls @ 0.2/min,BSNL STD,Rajasthan,2021-Q1,19.0,30,BSNL,STD,0.633333333
Rs. 97,18 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Lokdhum content(including Mumbai and Delhi).",BSNL Plan,Tamil Nadu,2021-Q1,97.0,18,BSNL,Plan,5.388888889
Rs. 999,240 days,For Validity Extension / Plan Migration customers only -- Unlimited voice Local/STD calls any net in Home LSA and national roaming including MTNL network in Mumbai and Delhi + PRBT for 2 months. -- Applicable only for PV_999.,BSNL Validity,Tamil Nadu,2021-Q1,999.0,240,BSNL,Validity,4.1625
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls any-net(Local/STD) Voice calls/Day in Home LSA and Roaming including Mumbai and Delhi.Unlimited data(speed restricted to 40 kbps after 2GB/day.100 SMS/day to Any N/w Including,BSNL Validity,Tamil Nadu,2021-Q1,666.0,120,BSNL,Validity,5.55
Rs. 485,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited Data with speed restricted to 40 Kbps after 1.5GB Data/day .100 SMS/day to Any N/w Includin,BSNL Validity,Tamil Nadu,2021-Q1,485.0,90,BSNL,Validity,5.388888889
Rs. 429,81 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SMS/day will be applicable in home and national roaming including MTNL,BSNL Validity,Tamil Nadu,2021-Q1,429.0,81,BSNL,Validity,5.296296296
Rs. 199,30 days,For Validity Extension / Plan Migration customers only -- Unlimited Local/STD/Roaming calls + Unlimited Data( Speed restricted to 80 kbps after 2GB/day) + 100 SMS/day to Any N/w Including while Roaming in Mumbai and New Delhi -- Applicable only for PV_199,BSNL Validity,Tamil Nadu,2021-Q1,199.0,30,BSNL,Validity,6.633333333
Rs. 153,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,BSNL Validity,Tamil Nadu,2021-Q1,153.0,90,BSNL,Validity,1.7
Rs. 106,100 days,For Validity Extension / Plan Migration customers only -- 3GB free data to be consumed within 100days + 100 minutes free voice any-net in home LSA and National roaming including Mumbai and Delhi for 100 days + free BSNL Tunes for 60 days.Extension of Plan,BSNL Validity,Tamil Nadu,2021-Q1,106.0,100,BSNL,Validity,1.06
Rs. 41,30 days,ISD SMS @ Rs.3.0/sms -- Canada @ Rs.1.49/min -- Singapore @ Rs.1.49/min -- China @ Rs.1.49/min -- USA @ Rs.1.49/min,BSNL ISD,Tamil Nadu,2021-Q1,41.0,30,BSNL,ISD,1.366666667
Rs. 27,30 days,ISD SMS @ Rs.3.0/sms -- Bangladesh @ Rs.2.49/min -- Malaysia @ Rs.2.49/min -- Hong kong @ Rs.2.49/min,BSNL ISD,Tamil Nadu,2021-Q1,27.0,30,BSNL,ISD,0.9
Rs. 23,30 days,ISD SMS @ Rs.3.0/sms -- Bahrain @ Rs.6.49/min,BSNL ISD,Tamil Nadu,2021-Q1,23.0,30,BSNL,ISD,0.766666667
Rs. 18,2 days,"2G/3G Data: 1 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- Local, STD & Roaming Video Calls: Unlimited -- SMS: 100 SMS -- (including Mumbai and Delhi)",BSNL ISD,Tamil Nadu,2021-Q1,18.0,2,BSNL,ISD,9.0
Rs. 16,18 days,Bhutan @ Rs.10.0 p/sec,BSNL ISD,Tamil Nadu,2021-Q1,16.0,18,BSNL,ISD,0.888888889
Rs. 699,160 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai.Unlimited free data with speed reduced to 80 kbps after 0.5GB/day.100 SMS/day is incl,BSNL STD,Tamil Nadu,2021-Q1,699.0,160,BSNL,STD,4.36875
Rs. 395,71 days,3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- All BSNL to BSNL Mobile calls: 3000 minutes -- All BSNL to Other Mobile calls: 1800 minutes,BSNL STD,Tamil Nadu,2021-Q1,395.0,71,BSNL,STD,5.563380282
Rs. 201,28 days,2G/3G Data: 1 GB / Day -- Local & STD Calls: Unlimited -- SMS: 100 SMS / Day -- Cricket + PRBT.,BSNL STD,Tamil Nadu,2021-Q1,201.0,28,BSNL,STD,7.178571429
Rs. 187,28 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Free PRBT -- (including Mumbai and Delhi)",BSNL STD,Tamil Nadu,2021-Q1,187.0,28,BSNL,STD,6.678571429
Rs. 159,24 days,Local & STD Calls: 22500 seconds,BSNL STD,Tamil Nadu,2021-Q1,159.0,24,BSNL,STD,6.625
Rs. 135,24 days,"Local, STD & Roaming Calls: 1440 minutes -- (Local/STD/Roaming calls incl -- Mumbai and Delhi).",BSNL STD,Tamil Nadu,2021-Q1,135.0,24,BSNL,STD,5.625
Rs. 125,30 days,2G/3G Data: 200 MB -- Local & STD Calls: 177 minutes -- SMS: 100 SMS,BSNL STD,Tamil Nadu,2021-Q1,125.0,30,BSNL,STD,4.166666667
Rs. 97,18 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Lokdhun Content (including Mumbai and Delhi)",BSNL Plan,UP East,2021-Q1,97.0,18,BSNL,Plan,5.388888889
Rs. 999,240 days,For Validity Extension / Plan Migration customers only -- Unlimited voice Local/STD calls any net in Home LSA and national roaming including MTNL network in Mumbai and Delhi + PRBT for 2 months.For remaining tariff see Plan Adv_Per_Min_94 or http://rajast,BSNL Validity,UP East,2021-Q1,999.0,240,BSNL,Validity,4.1625
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls any-net(Local/STD) Voice calls/Day in Home LSA and Roaming including Mumbai and Delhi.Unlimited data(speed restricted to 40 kbps after 2GB/day.100 SMS/day to Any N/w Including,BSNL Validity,UP East,2021-Q1,666.0,120,BSNL,Validity,5.55
Rs. 485,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited Data with speed restricted to 40 Kbps after 1.5GB Data/day .100 SMS/day to Any N/w Includin,BSNL Validity,UP East,2021-Q1,485.0,90,BSNL,Validity,5.388888889
Rs. 429,81 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SMS/day will be applicable in home and national roaming including MTNL,BSNL Validity,UP East,2021-Q1,429.0,81,BSNL,Validity,5.296296296
Rs. 199,30 days,For Validity Extension / Plan Migration customers only -- Unlimited Local/STD/Roaming calls + Unlimited Data( Speed restricted to 80 kbps after 2GB/day) + 100 SMS/day to Any N/w Including while Roaming in Mumbai and New Delhi -- Applicable only for PV_199,BSNL Validity,UP East,2021-Q1,199.0,30,BSNL,Validity,6.633333333
Rs. 153,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,BSNL Validity,UP East,2021-Q1,153.0,90,BSNL,Validity,1.7
Rs. 41,30 days,Canada -- Singapore -- China -- USA,BSNL ISD,UP East,2021-Q1,41.0,30,BSNL,ISD,1.366666667
Rs. 27,30 days,ISD SMS @ Rs.3.0/sms -- Bangladesh @ Rs.2.49/min -- Malaysia @ Rs.2.49/min -- Hong kong @ Rs.2.49/min,BSNL ISD,UP East,2021-Q1,27.0,30,BSNL,ISD,0.9
Rs. 23,30 days,ISD SMS @ Rs.3.0/sms -- Bahrain @ Rs.6.49/min,BSNL ISD,UP East,2021-Q1,23.0,30,BSNL,ISD,0.766666667
Rs. 18,2 days,"2G/3G Data: 1 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- Local, STD & Roaming Video Calls: Unlimited -- SMS: 100 SMS -- (Including Delhi and Mumbai)",BSNL ISD,UP East,2021-Q1,18.0,2,BSNL,ISD,9.0
Rs. 699,160 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai.Unlimited free data with speed reduced to 80 kbps after 0.5GB/day.100 SMS/day is incl,BSNL STD,UP East,2021-Q1,699.0,160,BSNL,STD,4.36875
Rs. 395,71 days,2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- All BSNL to BSNL Mobile calls: 3000 minutes -- All BSNL to Other Mobile calls: 1800 minutes,BSNL STD,UP East,2021-Q1,395.0,71,BSNL,STD,5.563380282
Rs. 201,28 days,2G/3G Data: 1 GB -- Local & STD Calls: Unlimited -- Free PRBT,BSNL STD,UP East,2021-Q1,201.0,28,BSNL,STD,7.178571429
Rs. 187,28 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Free PRBT -- (including Mumbai and Delhi)",BSNL STD,UP East,2021-Q1,187.0,28,BSNL,STD,6.678571429
Rs. 159,24 days,Local & STD Calls: 22500 seconds,BSNL STD,UP East,2021-Q1,159.0,24,BSNL,STD,6.625
Rs. 135,24 days,"Local, STD & Roaming Calls: 1440 minutes -- (Local/STD/Roaming calls incl -- Mumbai and Delhi).",BSNL STD,UP East,2021-Q1,135.0,24,BSNL,STD,5.625
Rs. 125,30 days,2G/3G Data: 200 MB -- Local & STD Calls: 177 minutes -- SMS: 100 SMS,BSNL STD,UP East,2021-Q1,125.0,30,BSNL,STD,4.166666667
Rs. 42,21 days,All BSNL to BSNL Mobile calls (For Per Minute Plan: 10paisa/min) @ 0.01/3 seconds -- All BSNL to Other Mobile calls (For Per minute Plan: 30 paisa/Min) @ 0.02/3 seconds,BSNL STD,UP East,2021-Q1,42.0,21,BSNL,STD,2.0
Rs. 2399,437 days,For Validity Extension / Plan Migration customers only -- Unlimited voice Local/STD calls any net in Home LSA and national roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data (speed reduced to 80 kbps after 3GB/day) + 100 SMS/day including M,BSNL 3G Data,UP East,2021-Q1,2399.0,437,BSNL,3G Data,5.489702517
Rs. 57,30 days,STV for Activation/extension of pre-paid International roaming.,BSNL Other,UP West,2021-Q1,57.0,30,BSNL,Other,1.9
Rs. 666,120 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited data(speed restricted to 40 kbps after 2GB/day.100 SMS/day is including MTNL area Mumbai an,BSNL Validity,UP West,2021-Q1,666.0,120,BSNL,Validity,5.55
Rs. 485,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls/Day any-net(Local/STD) in Home LSA and Roaming excluding Mumbai and Delhi.Unlimited Data with speed restricted to 40 Kbps after 1.5GB Data/day .100 SMS/day to Any N/w Includin,BSNL Validity,UP West,2021-Q1,485.0,90,BSNL,Validity,5.388888889
Rs. 429,81 days,For Validity Extension / Plan Migration customers only -- Unlimited free voice calls in home and national roaming including MTNL network roaming area of Delhi and Mumbai + The 100 Free SMS/day will be applicable in home and national roaming including MTNL,BSNL Validity,UP West,2021-Q1,429.0,81,BSNL,Validity,5.296296296
Rs. 199,30 days,For Validity Extension / Plan Migration customers only -- Unlimited voice calls(Local/STD) any-net in Home LSA and national roaming including MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 80Kbps after 2GB/day + 100 SMS/day to Any,BSNL Validity,UP West,2021-Q1,199.0,30,BSNL,Validity,6.633333333
Rs. 153,90 days,For Validity Extension / Plan Migration customers only -- Unlimited voice (Local/STD) any-net in Home LSA and National roaming incl -- MTNL network in Mumbai and Delhi + Unlimited data with speed reduced to 40Kbps after 1GB/day + 100 SMS/day to Any N/w In,BSNL Validity,UP West,2021-Q1,153.0,90,BSNL,Validity,1.7
Rs. 118,26 days,"2G/3G Data: 500 MB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls (250 Min/Day): 6500 minutes -- SMS: 100 SMS / Day -- Free PRBT -- (including MTNL network in Mumbai and Delhi)",BSNL Validity,UP West,2021-Q1,118.0,26,BSNL,Validity,4.538461538
Rs. 98,22 days,3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- EROS NOW Entertainment Services.,BSNL Validity,UP West,2021-Q1,98.0,22,BSNL,Validity,4.454545455
Rs. 75,60 days,For Validity Extension / Plan Migration customers only -- 2GB free data to be consumed within 60 days + 100 minutes free voice anynet in home LSA and National roaming including Mumbai and Delhi for 60 days + free PRBT default tune for 60 days -- Applicabl,BSNL Validity,UP West,2021-Q1,75.0,60,BSNL,Validity,1.25
Rs. 49,28 days,2G/3G Data: 2 GB -- Local & STD Calls: 100 minutes -- SMS: 100 SMS -- (including Mumbai and Delhi with MTNL network).,BSNL Validity,UP West,2021-Q1,49.0,28,BSNL,Validity,1.75
Rs. 41,30 days,ISD SMS @ Rs.3.0/sms -- Canada @ Rs.1.49/min -- Singapore @ Rs.1.49/min -- China @ Rs.1.49/min -- USA @ Rs.1.49/min,BSNL ISD,UP West,2021-Q1,41.0,30,BSNL,ISD,1.366666667
Rs. 27,30 days,ISD SMS @ Rs.3.0/sms -- Bangladesh @ Rs.2.49/min -- Malaysia @ Rs.2.49/min -- Hong kong @ Rs.2.49/min,BSNL ISD,UP West,2021-Q1,27.0,30,BSNL,ISD,0.9
Rs. 24,30 days,ISD SMS @ Rs.3.0/sms -- Bahrain @ Rs.6.49/min,BSNL ISD,UP West,2021-Q1,24.0,30,BSNL,ISD,0.8
Rs. 18,2 days,"2G/3G Data: 1 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- Local, STD & Roaming Video Calls: Unlimited -- SMS: 100 SMS",BSNL ISD,UP West,2021-Q1,18.0,2,BSNL,ISD,9.0
Rs. 395,71 days,2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- All BSNL to BSNL Calls: 3000 minutes -- All BSNL to Other Calls: 1800 minutes -- (including MTNL),BSNL STD,UP West,2021-Q1,395.0,71,BSNL,STD,5.563380282
Rs. 201,28 days,2G/3G Data: 1 GB / Day -- Local & STD Calls (250 Min/Day): 7000 minutes -- Cricket PRBT along with Cricket SMS alerts + Free PRBT with unlimited song change.(BSNL and MTNL roaming),BSNL STD,UP West,2021-Q1,201.0,28,BSNL,STD,7.178571429
Rs. 187,28 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Free PRBT -- (including MTNL network in Mumbai and Delhi)",BSNL STD,UP West,2021-Q1,187.0,28,BSNL,STD,6.678571429
Rs. 135,24 days,"Local, STD & Roaming Calls: 1440 minutes -- (Local/STD/Roaming calls incl -- Mumbai and Delhi).",BSNL STD,UP West,2021-Q1,135.0,24,BSNL,STD,5.625
Rs. 97,18 days,"2G/3G Data: 2 GB / Day -- Unlimited Data Pack -- Post FUP Speed: 80 Kbps -- Local, STD & Roaming Calls (FUP 250 Min/Day): Unlimited -- SMS: 100 SMS / Day -- Lokdhum content(including Mumbai and Delhi).",BSNL STD,UP West,2021-Q1,97.0,18,BSNL,STD,5.388888889
Rs. 19,30 days,Local BSNL to BSNL Mobile @ Rs.0.2/min -- Local BSNL to Other Mobile @ Rs.0.2/min,BSNL STD,UP West,2021-Q1,19.0,30,BSNL,STD,0.633333333
Rs. 118,26 days,"2G/3G Data: 500 MB / Day -- Unlimited Data Pack -- Post FUP Speed: 40 Kbps -- Local, STD & Roaming Calls: Unlimited -- SMS: 100 SMS / Day -- Free PRBT -- (including Mumbai and Delhi)",BSNL STD,Uttarakhand,2021-Q1,118.0,26,BSNL,STD,4.538461538
Rs. 319,75 days,"Local, STD & Roaming Calls: Unlimited -- (including Mumbai and Delhi).",BSNL STD,Uttarakhand,2021-Q1,319.0,75,BSNL,STD,4.253333333
Rs. 80,N.A.,Talktime: Rs.64.8 -- Validity: Existing Plan -- For users with an active base plan.,BSNL Top up,Uttarakhand,2021-Q1,80.0,N.A.,BSNL,Top up,
Rs. 999,240 days,For Validity Extension / Plan Migration customers only -- Unlimited voice Local/STD calls any net in Home LSA and national roaming including MTNL network in Mumbai and Delhi + PRBT for 2 months -- Applicable only for PV_999.,BSNL Validity,Uttarakhand,2021-Q1,999.0,240,BSNL,Validity,4.1625
Rs. 1495,14 days,"International Roaming -- 150 OG + IC min (Local + call back home), 250MB Data in these countries- Indonesia, Saudi Arabia, UAE; 300 OG + IC min (Local + call back home), 1GB Data in these countries- Australia, Canada, Czech Republic, France, Germany, Ghan",Idea Other,Uttarakhand,2021-Q1,1495.0,14,Idea,Other,106.785714286
Rs. 995,7 days,"International Roaming -- 100 OG + IC min (Local + call back home), 100MB Data in these countries- Indonesia, Saudi Arabia, UAE; 150 OG + IC min (Local + call back home), 500MB Data in these countries- Australia, Canada, Czech Republic, France, Germany, Gh",Idea Other,Uttarakhand,2021-Q1,995.0,7,Idea,Other,142.142857143
Rs. 78,89 days,Callertunes With Unlimited Song Change at Rs -- 78 for 89 days,Idea Other,Uttarakhand,2021-Q1,78.0,89,Idea,Other,0.876404494
Rs. 47,28 days,Callertunes With Unlimited Song Change at Rs -- 47 for 28 days,Idea Other,Uttarakhand,2021-Q1,47.0,28,Idea,Other,1.678571429
Rs. 19,1 days,2G/3G Data: 2 GB,BSNL 3G Data,Uttarakhand,2021-Q1,19.0,1,BSNL,3G Data,19.0
Rs. 79,28 days,2G/3G/4G Data: 200 MB -- Local & STD Calls @ 1.0 p/sec -- Talktime: Rs.64.0,Idea Top up,Uttarakhand,2021-Q1,79.0,28,Idea,Top up,2.821428571
